Entry,localization,evidence_code
P28300,Extracellular space,None
P28324,Nucleus,None
P28325,Secreted,ECO:0000269
P28328,Peroxisome membrane,ECO:0000269
P28330,Mitochondrion matrix,ECO:0000250
P28331,Mitochondrion inner membrane,ECO:0000305
P28332,Cytoplasm,None
P28335,Cell membrane,ECO:0000269
P28336,Cell membrane,ECO:0000305
P28340,Nucleus,ECO:0000269
P28347,Nucleus,None
P28356,Nucleus,None
P28358,Nucleus,None
P28360,Nucleus,None
P28370,Nucleus,None
P28472,Cytoplasmic vesicle membrane,ECO:0000250
P28472,Postsynaptic cell membrane,None
P28472,Cell membrane,ECO:0000269
P28476,Cell membrane,None
P28476,Postsynaptic cell membrane,None
P28482,Focal adhesion,ECO:0000250
P28482,Cytoplasm,ECO:0000269
P28482,Caveola,ECO:0000250
P28482,Centrosome,None
P28482,Nucleus,ECO:0000269
P28482,Spindle,ECO:0000250
P28562,Nucleus,ECO:0000250
P28566,Cell membrane,ECO:0000269
P28676,Cytoplasm,ECO:0000269
P28676,Cytoplasmic granule membrane,ECO:0000269
P28676,Cytoplasmic granule membrane,ECO:0000305
P28698,Nucleus,None
P28702,Nucleus,ECO:0000269
P28702,Cytoplasm,ECO:0000269
P28715,Nucleus,ECO:0000269
P28715,Chromosome,ECO:0000269
P28749,Nucleus,ECO:0000305
P28799,Lysosome,ECO:0000269
P28799,Secreted,ECO:0000269
P28827,Cell membrane,ECO:0000269
P28838,Cytoplasm,ECO:0000250
P28845,Endoplasmic reticulum membrane,ECO:0000269
P28906,Membrane,None
P28907,Membrane,None
P28908,Cell membrane,ECO:0000305
P28908,Cytoplasm,ECO:0000269
P28908,Cell membrane,ECO:0000269
P29016,Endosome membrane,ECO:0000269
P29016,Lysosome membrane,ECO:0000269
P29016,Cell membrane,ECO:0000269
P29017,Lysosome,ECO:0000269
P29017,Endosome membrane,ECO:0000269
P29017,Cell membrane,ECO:0000269
P29033,Gap junction,ECO:0000269
P29033,Cell membrane,ECO:0000269
P29074,Cytoskeleton,ECO:0000269
P29074,Cytoplasm,ECO:0000269
P29074,Cell membrane,ECO:0000269
P29083,Nucleus,ECO:0000269
P29084,Nucleus,ECO:0000269
P29120,Secretory vesicle,None
P29122,Secreted,None
P29122,Endoplasmic reticulum,None
P29122,Endomembrane system,None
P29144,Cytoplasm,ECO:0000269
P29144,Nucleus,ECO:0000269
P29218,Cytoplasm,ECO:0000269
P29274,Cell membrane,ECO:0000250
P29275,Cell membrane,None
P29279,Secreted,ECO:0000250
P29279,Extracellular matrix,ECO:0000250
P29317,Focal adhesion,ECO:0000269
P29317,Ruffle membrane,ECO:0000269
P29317,Lamellipodium membrane,ECO:0000269
P29317,Cell membrane,ECO:0000269
P29320,Secreted,ECO:0000269
P29320,Cell membrane,ECO:0000269
P29322,Early endosome membrane,ECO:0000250
P29322,Cell membrane,ECO:0000250
P29322,Cell projection,ECO:0000250
P29323,Dendrite,ECO:0000250
P29323,Axon,ECO:0000250
P29323,Cell membrane,None
P29350,Nucleus,None
P29350,Cytoplasm,None
P29353,Mitochondrion matrix,ECO:0000269
P29353,Mitochondrion,ECO:0000250
P29353,Cytoplasm,None
P29371,Cell membrane,None
P29372,Cytoplasm,ECO:0000269
P29372,Mitochondrion nucleoid,ECO:0000269
P29372,Nucleus,ECO:0000269
P29373,Endoplasmic reticulum,None
P29373,Nucleus,None
P29373,Cytoplasm,None
P29374,Nucleus,ECO:0000269
P29374,Nucleus,ECO:0000255
P29375,Nucleolus,ECO:0000269
P29375,Nucleus,ECO:0000250
P29376,Cell membrane,ECO:0000269
P29400,Basement membrane,None
P29459,Secreted,ECO:0000269
P29460,Secreted,None
P29466,Cytoplasm,ECO:0000269
P29466,Cell membrane,ECO:0000269
P29474,Golgi apparatus,None
P29474,Cell membrane,None
P29474,Cytoskeleton,None
P29474,Caveola,None
P29475,Dendritic spine,ECO:0000250
P29475,Sarcolemma,None
P29508,Cytoplasm,ECO:0000269
P29536,Sarcomere,ECO:0000269
P29536,Cytoskeleton,ECO:0000250
P29558,Nucleus,None
P29590,Nucleolus,None
P29590,Nucleoplasm,None
P29590,Cytoplasm,ECO:0000269
P29590,Early endosome membrane,None
P29590,PML body,ECO:0000269
P29590,Endoplasmic reticulum membrane,ECO:0000250
P29590,Nucleus,None
P29622,Secreted,None
P29692,Nucleus,ECO:0000269
P29728,Cytoplasm,ECO:0000269
P29728,Perinuclear region,ECO:0000269
P29803,Mitochondrion matrix,None
P29965,Secreted,ECO:0000269
P29965,Cell surface,ECO:0000269
P29965,Cell membrane,ECO:0000269
P29966,Cytoskeleton,ECO:0000305
P29966,Membrane,ECO:0000305
P29972,Cell membrane,ECO:0000269
P29973,Cell membrane,ECO:0000250
P29992,Cell membrane,ECO:0000305
P29992,Cytoplasm,ECO:0000269
P30038,Mitochondrion matrix,None
P30040,Endoplasmic reticulum lumen,None
P30040,Melanosome,None
P30041,Lysosome,ECO:0000250
P30041,Cytoplasm,ECO:0000269
P30043,Cytoplasm,ECO:0000269
P30044,Cytoplasm,ECO:0000269
P30044,Peroxisome matrix,ECO:0000269
P30044,Mitochondrion,ECO:0000269
P30046,Cytoplasm,ECO:0000305
P30047,Nucleus membrane,ECO:0000269
P30047,Nucleus,ECO:0000269
P30047,Cytosol,ECO:0000269
P30048,Cytoplasm,ECO:0000305
P30048,Early endosome,ECO:0000269
P30048,Mitochondrion,ECO:0000269
P30049,Mitochondrion inner membrane,None
P30049,Mitochondrion,None
P30084,Mitochondrion matrix,None
P30085,Nucleus,ECO:0000269
P30085,Cytoplasm,ECO:0000255
P30085,Cytoplasm,ECO:0000269
P30085,Nucleus,ECO:0000255
P30086,Cytoplasm,ECO:0000250
P30101,Melanosome,ECO:0000269
P30101,Endoplasmic reticulum lumen,ECO:0000250
P30101,Endoplasmic reticulum,ECO:0000269
P30153,Dendrite,ECO:0000269
P30153,Lateral cell membrane,ECO:0000269
P30153,Centromere,ECO:0000269
P30153,Nucleus,ECO:0000269
P30153,Cytoplasm,ECO:0000250
P30203,Secreted,ECO:0000269
P30203,Cell membrane,ECO:0000269
P30260,Nucleus,ECO:0000269
P30260,Spindle,ECO:0000269
P30273,Cell membrane,ECO:0000269
P30279,Nucleus membrane,ECO:0000269
P30279,Nucleus,ECO:0000269
P30279,Cytoplasm,ECO:0000269
P30281,Nucleus,ECO:0000269
P30281,Cytoplasm,ECO:0000269
P30291,Nucleus,None
P30301,Gap junction,ECO:0000269
P30301,Cell membrane,ECO:0000269
P30305,Spindle pole,ECO:0000269
P30305,Centrosome,ECO:0000269
P30307,Nucleus,ECO:0000269
P30405,Mitochondrion matrix,ECO:0000269
P30411,Cell membrane,ECO:0000305
P30414,Cell membrane,ECO:0000269
P30419,Cytoplasm,ECO:0000269
P30419,Membrane,ECO:0000269
P30419,Cytosol,ECO:0000269
P30511,Cell membrane,ECO:0000305
P30511,Early endosome membrane,ECO:0000269
P30511,Lysosome membrane,ECO:0000269
P30511,Cell membrane,ECO:0000269
P30518,Cell membrane,ECO:0000269
P30519,Microsome membrane,ECO:0000305
P30519,Endoplasmic reticulum membrane,ECO:0000250
P30520,Mitochondrion,ECO:0000250
P30520,Cytoplasm,ECO:0000255
P30530,Cell membrane,ECO:0000269
P30531,Cell membrane,ECO:0000250
P30531,Presynapse,ECO:0000250
P30532,Cell membrane,None
P30532,Postsynaptic cell membrane,None
P30533,Cell surface,ECO:0000269
P30533,Endoplasmic reticulum-Golgi intermediate compartment lumen,ECO:0000269
P30533,cis-Golgi network,ECO:0000269
P30533,Golgi apparatus lumen,ECO:0000269
P30533,Rough endoplasmic reticulum lumen,ECO:0000269
P30533,Endosome lumen,ECO:0000269
P30536,Mitochondrion membrane,ECO:0000269
P30542,Cell membrane,ECO:0000269
P30550,Cell membrane,ECO:0000269
P30556,Cell membrane,ECO:0000269
P30559,Cell membrane,None
P30622,Cytoskeleton,ECO:0000269
P30622,Ruffle,ECO:0000269
P30622,Cytoplasmic vesicle membrane,ECO:0000269
P30622,Cytoplasm,ECO:0000305
P30626,Sarcoplasmic reticulum membrane,None
P30626,Cytoplasm,None
P30711,Cytoplasm,None
P30740,Early endosome,ECO:0000269
P30740,Cytoplasm,ECO:0000269
P30740,Cytolytic granule,ECO:0000269
P30740,Secreted,ECO:0000269
P30793,Cytoplasm,ECO:0000269
P30793,Nucleus,ECO:0000269
P30825,Cell membrane,ECO:0000250
P30837,Mitochondrion matrix,None
P30838,Cytoplasm,ECO:0000250
P30872,Cell membrane,None
P30874,Cell membrane,None
P30874,Cytoplasm,None
P30876,Nucleus,ECO:0000269
P30926,Cell membrane,None
P30926,Postsynaptic cell membrane,None
P30939,Cell membrane,ECO:0000269
P30968,Cell membrane,None
P30988,Cell membrane,None
P30989,Membrane raft,ECO:0000269
P30989,Cell membrane,ECO:0000269
P30990,Secreted,None
P30990,Secretory vesicle,None
P31025,Secreted,None
P31040,Mitochondrion inner membrane,ECO:0000250
P31146,Phagosome membrane,ECO:0000250
P31146,Cytoskeleton,ECO:0000250
P31146,Cell cortex,ECO:0000250
P31150,Cytoplasm,ECO:0000269
P31150,trans-Golgi network,ECO:0000269
P31151,Cytoplasm,ECO:0000269
P31151,Secreted,ECO:0000269
P31152,Nucleus,ECO:0000250
P31152,Cytoplasm,ECO:0000250
P31213,Endoplasmic reticulum membrane,ECO:0000305
P31213,Microsome membrane,None
P31249,Nucleus,None
P31260,Nucleus,None
P31268,Nucleus,None
P31269,Nucleus,None
P31270,Nucleus,None
P31271,Nucleus,None
P31273,Nucleus,None
P31274,Nucleus,None
P31276,Nucleus,None
P31314,Nucleus,ECO:0000305
P31321,Cell membrane,ECO:0000269
P31323,Cytoplasm,ECO:0000269
P31323,Cell membrane,ECO:0000269
P31327,Nucleolus,ECO:0000269
P31327,Mitochondrion,ECO:0000269
P31350,Cytoplasm,ECO:0000269
P31350,Nucleus,ECO:0000269
P31358,Cell membrane,None
P31371,Secreted,None
P31391,Cell membrane,None
P31415,Sarcoplasmic reticulum,ECO:0000269
P31415,Mitochondrion matrix,ECO:0000250
P31415,Sarcoplasmic reticulum membrane,None
P31415,Sarcoplasmic reticulum lumen,ECO:0000250
P31415,Endoplasmic reticulum,ECO:0000269
P31431,Membrane,ECO:0000255
P31431,Secreted,ECO:0000269
P31431,Secreted,None
P31483,Nucleus,ECO:0000269
P31483,Nucleus,ECO:0000305
P31483,Stress granule,ECO:0000269
P31483,Cytoplasm,ECO:0000269
P31512,Endoplasmic reticulum membrane,ECO:0000250
P31512,Microsome membrane,ECO:0000250
P31513,Endoplasmic reticulum membrane,ECO:0000250
P31513,Microsome membrane,ECO:0000250
P31629,Nucleus,None
P31639,Apical cell membrane,ECO:0000250
P31641,Cell membrane,ECO:0000269
P31644,Postsynaptic cell membrane,ECO:0000269
P31644,Cell membrane,ECO:0000269
P31645,Focal adhesion,ECO:0000250
P31645,Endosome membrane,ECO:0000269
P31645,Endomembrane system,ECO:0000269
P31645,Synapse,ECO:0000250
P31645,Cell membrane,ECO:0000269
P31689,Microsome,ECO:0000250
P31689,Mitochondrion,ECO:0000250
P31689,Cytoplasm,ECO:0000269
P31689,Membrane,ECO:0000305
P31689,Nucleus,ECO:0000269
P31689,Perinuclear region,ECO:0000269
P31749,Nucleus,ECO:0000269
P31749,Cytoplasm,ECO:0000250
P31749,Cell membrane,ECO:0000269
P31751,Early endosome,ECO:0000250
P31751,Cell membrane,None
P31751,Nucleus,None
P31751,Cytoplasm,None
P31785,Cell surface,ECO:0000269
P31785,Cell membrane,ECO:0000269
P31930,Mitochondrion inner membrane,ECO:0000250
P31937,Mitochondrion,None
P31941,Cytoplasm,None
P31941,Nucleus,None
P31942,Nucleus,ECO:0000269
P31943,Nucleoplasm,None
P31944,Cytoplasm,ECO:0000269
P31944,Nucleus,ECO:0000269
P31946,Cytoplasm,ECO:0000269
P31946,Melanosome,ECO:0000269
P31946,Vacuole membrane,ECO:0000269
P31947,Secreted,None
P31947,Nucleus,ECO:0000250
P31947,Cytoplasm,None
P31948,Nucleus,ECO:0000250
P31948,Dynein axonemal particle,ECO:0000250
P31948,Cytoplasm,ECO:0000250
P31949,Cytoplasm,ECO:0000269
P31949,Nucleus,ECO:0000269
P31994,Cell membrane,None
P31995,Cytoplasm,ECO:0000305
P31995,Cell membrane,None
P31997,Cell surface,ECO:0000269
P31997,Cell membrane,ECO:0000269
P32004,Growth cone,ECO:0000250
P32004,Dendrite,None
P32004,Axon,ECO:0000269
P32004,Cell membrane,ECO:0000269
P32019,Golgi apparatus,ECO:0000269
P32019,Early endosome membrane,ECO:0000269
P32019,Cytosol,ECO:0000269
P32019,Membrane,ECO:0000269
P32019,Endoplasmic reticulum-Golgi intermediate compartment,ECO:0000269
P32019,Phagosome membrane,ECO:0000250
P32119,Cytoplasm,ECO:0000269
P32121,Clathrin-coated pit,ECO:0000250
P32121,Cell membrane,None
P32121,Cytoplasmic vesicle,None
P32121,Cytoplasm,None
P32121,Nucleus,None
P32189,Cytoplasm,None
P32189,Mitochondrion outer membrane,None
P32238,Cell membrane,None
P32239,Cell membrane,None
P32241,Cell membrane,None
P32242,Nucleus,ECO:0000305
P32243,Nucleus,ECO:0000269
P32245,Cell membrane,ECO:0000269
P32246,Cell membrane,ECO:0000269
P32247,Cell membrane,None
P32248,Cell membrane,None
P32249,Cell membrane,ECO:0000269
P32297,Postsynaptic cell membrane,None
P32297,Cell membrane,ECO:0000269
P32298,Cell cortex,None
P32298,Cytoplasm,None
P32302,Cell membrane,None
P32322,Mitochondrion,ECO:0000269
P32418,Cell membrane,ECO:0000269
P32455,Secreted,ECO:0000269
P32455,Cytoplasm,ECO:0000269
P32455,Golgi apparatus membrane,None
P32455,Cytoplasmic vesicle,ECO:0000250
P32455,Cell membrane,ECO:0000269
P32456,Cytoplasm,ECO:0000269
P32456,Golgi apparatus membrane,ECO:0000269
P32456,Membrane,None
P32456,Cytoplasmic vesicle,ECO:0000250
P32456,Perinuclear region,ECO:0000269
P32519,Nucleus,None
P32745,Cell membrane,ECO:0000250
P32754,Endoplasmic reticulum membrane,ECO:0000250
P32754,Golgi apparatus membrane,ECO:0000250
P32754,Cytoplasm,ECO:0000250
P32780,Nucleus,None
P32856,Membrane,None
P32881,Secreted,None
P32926,Cell membrane,ECO:0000305
P32926,Desmosome,ECO:0000305
P32927,Membrane,None
P32929,Cytoplasm,None
P32942,Membrane,None
P32969,Cytoplasm,ECO:0000269
P32970,Membrane,ECO:0000269
P32971,Membrane,None
P33032,Cell membrane,None
P33076,Nucleus,ECO:0000269
P33076,PML body,ECO:0000269
P33121,Endoplasmic reticulum membrane,ECO:0000269
P33121,Peroxisome membrane,ECO:0000250
P33121,Mitochondrion outer membrane,ECO:0000250
P33121,Microsome membrane,ECO:0000250
P33151,Cell membrane,ECO:0000305
P33151,Cell junction,ECO:0000269
P33151,Cell membrane,ECO:0000269
P33176,Lysosome membrane,ECO:0000269
P33176,Cytoskeleton,ECO:0000250
P33176,Cytolytic granule membrane,ECO:0000269
P33240,Nucleus,ECO:0000269
P33241,Cell membrane,None
P33260,Endoplasmic reticulum membrane,ECO:0000269
P33260,Microsome membrane,ECO:0000269
P33261,Endoplasmic reticulum membrane,None
P33261,Microsome membrane,None
P33316,Nucleus,ECO:0000269
P33316,Mitochondrion,ECO:0000269
P33402,Cytoplasm,None
P33527,Cell membrane,ECO:0000269
P33681,Membrane,None
P33764,Cytoplasm,ECO:0000269
P33778,Nucleus,None
P33778,Chromosome,None
P33897,Mitochondrion membrane,ECO:0000269
P33897,Endoplasmic reticulum membrane,ECO:0000269
P33897,Lysosome membrane,ECO:0000269
P33897,Peroxisome membrane,ECO:0000269
P33908,Golgi apparatus membrane,None
P33947,Endoplasmic reticulum membrane,ECO:0000269
P33947,Golgi apparatus membrane,ECO:0000269
P33947,COPI-coated vesicle membrane,ECO:0000269
P33991,Nucleus,ECO:0000305
P33991,Chromosome,ECO:0000305
P33992,Nucleus,ECO:0000305
P33992,Chromosome,ECO:0000305
P33993,Nucleus,ECO:0000305
P33993,Chromosome,ECO:0000305
P34059,Lysosome,None
P34096,Secreted,None
P34130,Secreted,None
P34741,Membrane,None
P34810,Lysosome membrane,None
P34810,Endosome membrane,None
P34810,Cell membrane,None
P34896,Cytoplasm,None
P34897,Cytoplasm,ECO:0000269
P34897,Mitochondrion inner membrane,ECO:0000269
P34897,Mitochondrion,ECO:0000269
P34897,Mitochondrion nucleoid,ECO:0000269
P34897,Nucleus,ECO:0000269
P34903,Cell membrane,None
P34903,Postsynaptic cell membrane,None
P34910,Membrane,None
P34913,Peroxisome,None
P34913,Cytoplasm,None
P34925,Membrane,ECO:0000250
P34925,Cytoplasm,ECO:0000250
P34925,Nucleus,ECO:0000250
P34932,Cytoplasm,ECO:0000305
P34947,Cell membrane,None
P34947,Nucleus,None
P34947,Cytoplasm,None
P34949,Cytoplasm,ECO:0000305
P34969,Cell membrane,None
P34972,Dendrite,ECO:0000250
P34972,Cell membrane,None
P34972,Perikaryon,ECO:0000250
P34981,Cell membrane,ECO:0000269
P34982,Cell membrane,ECO:0000269
P34998,Endosome,None
P34998,Cell membrane,None
P35030,Secreted,ECO:0000269
P35052,Endosome,None
P35052,Cell membrane,None
P35052,Extracellular space,None
P35070,Cell membrane,None
P35070,Extracellular space,None
P35080,Cytoskeleton,None
P35125,Endosome,None
P35125,Cell membrane,None
P35125,Cytoplasm,None
P35212,Cell membrane,None
P35212,Gap junction,None
P35218,Mitochondrion,ECO:0000269
P35221,Cell membrane,None
P35221,Adherens junction,None
P35221,Cell junction,None
P35221,Cytoskeleton,None
P35221,Cell membrane,ECO:0000269
P35222,Cytoplasm,ECO:0000269
P35222,Synapse,ECO:0000250
P35222,Adherens junction,ECO:0000269
P35222,Spindle pole,None
P35222,Centrosome,None
P35222,Cell junction,ECO:0000250
P35222,Nucleus,ECO:0000269
P35222,Cilium basal body,ECO:0000250
P35222,Cytoskeleton,ECO:0000250
P35222,Cell membrane,ECO:0000269
P35225,Secreted,None
P35226,Nucleus,ECO:0000269
P35226,Cytoplasm,ECO:0000269
P35227,Nucleus,ECO:0000269
P35228,Cytosol,ECO:0000269
P35232,Nucleus,ECO:0000269
P35232,Cytoplasm,ECO:0000269
P35232,Mitochondrion inner membrane,ECO:0000269
P35232,Cell membrane,ECO:0000269
P35236,Cytoplasm,ECO:0000269
P35236,Cytoskeleton,ECO:0000250
P35237,Cytoplasm,ECO:0000269
P35240,Filopodium membrane,None
P35240,Perinuclear region,None
P35240,Cytoplasmic granule,None
P35240,Cytoskeleton,None
P35240,Ruffle membrane,None
P35240,Nucleus,None
P35241,Cleavage furrow,None
P35241,Cell membrane,None
P35241,Cytoskeleton,None
P35241,Microvillus,ECO:0000250
P35243,Photoreceptor outer segment membrane,ECO:0000250
P35243,Perikaryon,ECO:0000250
P35243,Photoreceptor outer segment,ECO:0000250
P35243,Photoreceptor inner segment,ECO:0000250
P35244,Nucleus,ECO:0000269
P35247,Surface film,None
P35247,Extracellular matrix,None
P35249,Nucleus,ECO:0000305
P35250,Nucleus,ECO:0000305
P35251,Nucleus,None
P35268,Cytoplasm,ECO:0000269
P35269,Nucleus,None
P35270,Cytoplasm,None
P35318,Secreted,None
P35321,Cytoplasm,None
P35326,Extracellular space,ECO:0000269
P35326,Secreted,ECO:0000269
P35326,Secretory vesicle,ECO:0000269
P35346,Cell membrane,None
P35348,Cytoplasm,ECO:0000269
P35348,Caveola,ECO:0000269
P35348,Nucleus membrane,None
P35348,Cell membrane,ECO:0000269
P35354,Nucleus outer membrane,ECO:0000269
P35354,Endoplasmic reticulum membrane,ECO:0000269
P35354,Microsome membrane,ECO:0000269
P35354,Nucleus inner membrane,ECO:0000269
P35367,Cell membrane,ECO:0000269
P35368,Cytoplasm,ECO:0000269
P35368,Caveola,ECO:0000269
P35368,Nucleus membrane,None
P35368,Cell membrane,ECO:0000269
P35372,Endosome,ECO:0000250
P35372,Cytoplasm,ECO:0000269
P35372,Dendrite,ECO:0000250
P35372,Axon,ECO:0000250
P35372,Perikaryon,ECO:0000250
P35372,Cell membrane,ECO:0000269
P35398,Nucleus,ECO:0000269
P35398,Nucleus,ECO:0000255
P35408,Cell membrane,None
P35414,Cell membrane,ECO:0000269
P35443,Extracellular space,ECO:0000250
P35443,Endoplasmic reticulum,ECO:0000250
P35443,Extracellular matrix,ECO:0000250
P35443,Secreted,ECO:0000250
P35443,Sarcoplasmic reticulum,ECO:0000250
P35452,Nucleus,None
P35453,Nucleus,ECO:0000305
P35462,Cell membrane,ECO:0000269
P35475,Lysosome,ECO:0000305
P35498,Cell membrane,ECO:0000269
P35499,Cell membrane,ECO:0000269
P35503,Endoplasmic reticulum membrane,ECO:0000305
P35504,Endoplasmic reticulum membrane,ECO:0000250
P35520,Cytoplasm,ECO:0000269
P35520,Nucleus,ECO:0000269
P35523,Cell membrane,ECO:0000269
P35548,Nucleus,None
P35555,Extracellular matrix,ECO:0000269
P35555,Secreted,ECO:0000269
P35556,Extracellular matrix,ECO:0000269
P35556,Secreted,ECO:0000269
P35557,Cytoplasm,ECO:0000269
P35557,Mitochondrion,ECO:0000250
P35557,Nucleus,ECO:0000269
P35558,Endoplasmic reticulum,ECO:0000269
P35558,Cytosol,ECO:0000269
P35573,Cytoplasm,ECO:0000269
P35575,Endoplasmic reticulum membrane,ECO:0000303
P35579,Cytoskeleton,ECO:0000269
P35579,Cortical granule,ECO:0000250
P35579,Cell cortex,ECO:0000250
P35580,Lamellipodium,ECO:0000269
P35590,Cell membrane,ECO:0000269
P35606,COPI-coated vesicle membrane,ECO:0000250
P35606,Cytosol,ECO:0000250
P35606,Golgi apparatus membrane,ECO:0000250
P35609,Z line,ECO:0000269
P35610,Endoplasmic reticulum membrane,ECO:0000269
P35611,Cell membrane,None
P35611,Cytoskeleton,None
P35612,Cell membrane,None
P35612,Cytoskeleton,None
P35613,Basolateral cell membrane,ECO:0000269
P35613,Endoplasmic reticulum membrane,ECO:0000269
P35613,Photoreceptor inner segment,ECO:0000250
P35613,Photoreceptor outer segment,ECO:0000250
P35613,Endosome,ECO:0000269
P35613,Melanosome,ECO:0000269
P35613,Cell membrane,ECO:0000269
P35625,Extracellular matrix,None
P35626,Postsynapse,ECO:0000250
P35626,Presynapse,ECO:0000250
P35637,Nucleus,ECO:0000269
P35638,Cytoplasm,ECO:0000269
P35638,Nucleus,ECO:0000269
P35658,Nuclear pore complex,ECO:0000269
P35659,Nucleus,ECO:0000269
P35670,Late endosome,ECO:0000269
P35670,Cytoplasm,ECO:0000269
P35670,Golgi apparatus membrane,ECO:0000269
P35670,Mitochondrion,ECO:0000269
P35670,trans-Golgi network membrane,ECO:0000269
P35680,Nucleus,None
P35711,Nucleus,ECO:0000250
P35712,Nucleus,ECO:0000269
P35712,Cytoplasm,ECO:0000250
P35712,Nucleus,ECO:0000255
P35713,Nucleus,ECO:0000255
P35716,Nucleus,ECO:0000269
P35716,Nucleus,ECO:0000255
P35749,Melanosome,ECO:0000269
P35754,Cytoplasm,None
P35789,Nucleus,ECO:0000305
P35790,Lipid droplet,ECO:0000269
P35790,Cytosol,ECO:0000269
P35813,Nucleus,ECO:0000269
P35813,Membrane,ECO:0000269
P35813,Cytosol,ECO:0000269
P35858,Extracellular space,None
P35869,Cytoplasm,ECO:0000269
P35869,Nucleus,ECO:0000269
P35900,Cytoplasm,ECO:0000269
P35908,Cytoplasm,ECO:0000269
P35913,Membrane,None
P35913,Photoreceptor outer segment,ECO:0000269
P35914,Mitochondrion matrix,ECO:0000250
P35914,Peroxisome,ECO:0000250
P35916,Cell membrane,None
P35916,Cytoplasm,ECO:0000269
P35916,Secreted,None
P35916,Cytoplasm,None
P35916,Nucleus,ECO:0000269
P35916,Cell membrane,ECO:0000269
P35968,Cell membrane,None
P35968,Cytoplasmic vesicle,None
P35968,Early endosome,None
P35968,Secreted,None
P35968,Cytoplasm,None
P35968,Secreted,ECO:0000305
P35968,Cell junction,ECO:0000250
P35968,Endoplasmic reticulum,ECO:0000269
P35968,Nucleus,None
P35968,Cell membrane,ECO:0000269
P35998,Cytoplasm,ECO:0000269
P36021,Apical cell membrane,ECO:0000269
P36021,Cell membrane,ECO:0000269
P36222,Extracellular space,ECO:0000269
P36222,Endoplasmic reticulum,ECO:0000250
